ScientificName,Family,Genus,Species,MaxN,Common,SpeciesCode,SurveyID,Site,Season,Year
Centropogon australis,Tetrarogidae,Centropogon,australis,2,Eastern Fortescue,ceau,CR-OP02_O_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,2,Eastern Fortescue,ceau,CR-OP10_E_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,SY-PH09_E_S2020,SY-PH,Summer,2020
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,CR-OP05_C_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,CR-OP05_O_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,CR-OP06_E_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,SY-TP06_C_S2020,SY-TP,Summer,2020
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,CR-OP01_E_S2020,OP-CR,Summer,2020
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,SY-TP03_C_S2021,SY-TP,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,2,Eastern Fortescue,ceau,CR-OP01_E_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,3,Eastern Fortescue,ceau,CR-OP09_O_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,3,Eastern Fortescue,ceau,CR-OP10_C_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,3,Eastern Fortescue,ceau,CR-OP08_E_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,2,Eastern Fortescue,ceau,CR-OP09_C_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,2,Eastern Fortescue,ceau,CR-OP02_C_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,SY-TP06_E_S2020,SY-TP,Summer,2020
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,CR-OP02_E_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,2,Eastern Fortescue,ceau,CR-OP09_E_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,3,Eastern Fortescue,ceau,CR-OP02_E_S2020,OP-CR,Summer,2020
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,CR-OP01_C_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,CR-OP01_O_S2020,OP-CR,Summer,2020
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,SY-TP27_E_S2020,SY-TP,Summer,2020
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,CR-OP07_E_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,CR-OP04_C_S2020,OP-CR,Summer,2020
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,CR-OP02_C_S2020,OP-CR,Summer,2020
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,CR-OP06_O_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,CR-OP05_O_S2020,OP-CR,Summer,2020
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,SY-TP03_C_S2020,SY-TP,Summer,2020
Centropogon australis,Tetrarogidae,Centropogon,australis,5,Eastern Fortescue,ceau,CR-OP04_E_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,SY-TP15_E_S2021,SY-TP,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,2,Eastern Fortescue,ceau,CR-OP04_C_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,2,Eastern Fortescue,ceau,CR-OP04_O_S2021,OP-CR,Summer,2021
Centropogon australis,Tetrarogidae,Centropogon,australis,1,Eastern Fortescue,ceau,SY-TP01_C_S2021,SY-TP,Summer,2021
Centropogon marmoratus,Tetrarogidae,Centropogon,marmoratus,2,Marbled Fortescue,cema,CR-OP02_C_S2020,OP-CR,Summer,2020
Chrysophrys auratus,Sparidae,Chrysophrys,auratus,1,Australisian Snapper,chau,CR-OP01_E_S2021,OP-CR,Summer,2021
Chrysophrys auratus,Sparidae,Chrysophrys,auratus,1,Australisian Snapper,chau,CR-OP01_O_S2021,OP-CR,Summer,2021
Chrysophrys auratus,Sparidae,Chrysophrys,auratus,1,Australisian Snapper,chau,SY-TP01_C_S2020,SY-TP,Summer,2020
Chrysophrys auratus,Sparidae,Chrysophrys,auratus,1,Australisian Snapper,chau,CR-OP06_E_S2021,OP-CR,Summer,2021
Chrysophrys auratus,Sparidae,Chrysophrys,auratus,1,Australisian Snapper,chau,CR-OP02_E_S2020,OP-CR,Summer,2020
Chrysophrys auratus,Sparidae,Chrysophrys,auratus,1,Australisian Snapper,chau,SY-TP01_E_S2021,SY-TP,Summer,2021
Chaetodon auriga,Chaetodontidae,Chaetodon,auriga,1,Australisian Snapper,chau,SY-TP15_C_S2020,SY-TP,Summer,2020
Chrysophrys auratus,Sparidae,Chrysophrys,auratus,1,Australisian Snapper,chau,SY-TP23_E_S2021,SY-TP,Summer,2021
Chrysophrys auratus,Sparidae,Chrysophrys,auratus,1,Australisian Snapper,chau,CR-OP02_O_S2021,OP-CR,Summer,2021
Chaetodon vagabundus,Chaetodontidae,Chaetodon,vagabundus,1,Vagabond Butterflyfish,chva,CR-OP01_O_S2021,OP-CR,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-PH03_E_S2021,SY-PH,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP55_E_S2021,SY-TP,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP15_E_S2021,SY-TP,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP27_E_S2021,SY-TP,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH06_E_S2021,SY-PH,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-TP27_C_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP55_C_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP03_E_S2021,SY-TP,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH10_E_S2021,SY-PH,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH08_C_S2020,SY-PH,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP14_E_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH07_C_S2021,SY-PH,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,CR-OP09_E_S2021,OP-CR,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH10_C_S2020,SY-PH,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP55_E_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP37_C_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP06_E_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,3,Crested-Oyster Goby,crgo,SY-PH04_E_S2020,SY-PH,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH11_E_S2020,SY-PH,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH08_E_S2021,SY-PH,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,3,Crested-Oyster Goby,crgo,SY-TP03_E_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH12_E_S2020,SY-PH,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH10_C_S2021,SY-PH,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH12_E_S2021,SY-PH,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,3,Crested-Oyster Goby,crgo,SY-TP57_C_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-PH09_E_S2020,SY-PH,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,CR-OP10_C_S2021,OP-CR,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH05_C_S2021,SY-PH,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-PH06_C_S2020,SY-PH,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-PH05_E_S2021,SY-PH,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,CR-OP04_E_S2021,OP-CR,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-PH09_C_S2020,SY-PH,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-PH12_C_S2020,SY-PH,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP23_C_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,CR-OP02_E_S2020,OP-CR,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-TP37_E_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-TP57_C_S2021,SY-TP,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-PH05_E_S2020,SY-PH,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH10_E_S2020,SY-PH,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP55_C_S2021,SY-TP,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-TP15_E_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-PH08_E_S2020,SY-PH,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH11_E_S2021,SY-PH,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,CR-OP07_E_S2021,OP-CR,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP14_C_S2021,SY-TP,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP16_C_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,CR-OP01_E_S2021,OP-CR,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-TP14_C_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,CR-OP02_E_S2021,OP-CR,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP23_E_S2021,SY-TP,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP57_E_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-PH02_E_S2021,SY-PH,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,2,Crested-Oyster Goby,crgo,SY-TP03_C_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP01_C_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,CR-OP09_O_S2021,OP-CR,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,3,Crested-Oyster Goby,crgo,CR-OP10_E_S2021,OP-CR,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-TP06_E_S2021,SY-TP,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,3,Crested-Oyster Goby,crgo,SY-TP27_E_S2020,SY-TP,Summer,2020
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH01_E_S2021,SY-PH,Summer,2021
Cryptocentroides gobioides,Gobiidae,Cryptocentroides,gobioides,1,Crested-Oyster Goby,crgo,SY-PH07_E_S2020,SY-PH,Summer,2020
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,CR-OP06_O_S2020,OP-CR,Summer,2020
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,CR-OP02_E_S2021,OP-CR,Summer,2021
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,CR-OP10_E_S2021,OP-CR,Summer,2021
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,CR-OP01_O_S2021,OP-CR,Summer,2021
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,CR-OP01_O_S2020,OP-CR,Summer,2020
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,CR-OP04_O_S2020,OP-CR,Summer,2020
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,CR-OP10_O_S2021,OP-CR,Summer,2021
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,CR-OP09_O_S2021,OP-CR,Summer,2021
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,SY-PH02_E_S2020,SY-PH,Summer,2020
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,SY-PH02_O_S2020,SY-PH,Summer,2020
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,SY-PH03_O_S2020,SY-PH,Summer,2020
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,CR-OP09_O_S2020,OP-CR,Summer,2020
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,CR-OP02_E_S2020,OP-CR,Summer,2020
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,SY-TP37_E_S2021,SY-TP,Summer,2021
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,CR-OP02_O_S2021,OP-CR,Summer,2021
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,SY-PH04_O_S2020,SY-PH,Summer,2020
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,SY-PH05_O_S2020,SY-PH,Summer,2020
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,CR-OP07_O_S2020,OP-CR,Summer,2020
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,CR-OP05_O_S2020,OP-CR,Summer,2020
Dicotylichthys punctulatus,Diodontidae,Dicotylichthys,punctulatus,1,Threebar Porcupinefish,dipu,CR-OP10_O_S2020,OP-CR,Summer,2020
Enoplosus armatus,Enoplosidae,Enoplosus,armatus,1,Old Wife,enar,CR-OP05_O_S2021,OP-CR,Summer,2021
Enoplosus armatus,Enoplosidae,Enoplosus,armatus,1,Old Wife,enar,CR-OP05_C_S2021,OP-CR,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,CR-OP02_O_S2021,OP-CR,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,SY-PH06_E_S2021,SY-PH,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,3,Exquisite Sandgoby,faex,CR-OP07_O_S2021,OP-CR,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,CR-OP08_E_S2021,OP-CR,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,6,Exquisite Sandgoby,faex,SY-PH02_O_S2020,SY-PH,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,SY-PH04_E_S2020,SY-PH,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,SY-PH12_E_S2021,SY-PH,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,5,Exquisite Sandgoby,faex,SY-PH09_O_S2020,SY-PH,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,10,Exquisite Sandgoby,faex,SY-PH04_O_S2021,SY-PH,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,SY-TP06_O_S2021,SY-TP,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,CR-OP05_O_S2021,OP-CR,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,6,Exquisite Sandgoby,faex,SY-PH03_O_S2020,SY-PH,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,SY-TP03_C_S2020,SY-TP,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,5,Exquisite Sandgoby,faex,SY-TP14_O_S2020,SY-TP,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,SY-TP16_O_S2021,SY-TP,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,SY-PH10_E_S2020,SY-PH,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,SY-PH12_E_S2020,SY-PH,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,3,Exquisite Sandgoby,faex,SY-PH08_O_S2021,SY-PH,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,SY-TP55_O_S2020,SY-TP,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,CR-OP01_E_S2021,OP-CR,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,4,Exquisite Sandgoby,faex,SY-PH07_E_S2020,SY-PH,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,7,Exquisite Sandgoby,faex,SY-TP06_O_S2020,SY-TP,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,SY-TP27_E_S2021,SY-TP,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,4,Exquisite Sandgoby,faex,SY-PH03_O_S2021,SY-PH,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,4,Exquisite Sandgoby,faex,SY-PH10_O_S2020,SY-PH,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,5,Exquisite Sandgoby,faex,SY-TP27_O_S2020,SY-TP,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,CR-OP02_E_S2021,OP-CR,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,3,Exquisite Sandgoby,faex,SY-TP01_O_S2020,SY-TP,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,SY-PH11_O_S2021,SY-PH,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,SY-PH09_E_S2020,SY-PH,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,3,Exquisite Sandgoby,faex,SY-TP08_O_S2020,SY-TP,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,9,Exquisite Sandgoby,faex,SY-PH07_O_S2020,SY-PH,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,6,Exquisite Sandgoby,faex,SY-PH01_O_S2020,SY-PH,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,CR-OP10_O_S2020,OP-CR,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,CR-OP09_O_S2021,OP-CR,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,SY-PH03_E_S2021,SY-PH,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,3,Exquisite Sandgoby,faex,SY-PH10_E_S2021,SY-PH,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,6,Exquisite Sandgoby,faex,SY-PH08_O_S2020,SY-PH,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,SY-TP37_E_S2021,SY-TP,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,3,Exquisite Sandgoby,faex,SY-TP15_O_S2021,SY-TP,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,SY-TP16_C_S2020,SY-TP,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,SY-TP57_O_S2020,SY-TP,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,SY-PH01_E_S2021,SY-PH,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,4,Exquisite Sandgoby,faex,SY-TP23_O_S2020,SY-TP,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,5,Exquisite Sandgoby,faex,SY-TP14_E_S2020,SY-TP,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,SY-PH09_E_S2021,SY-PH,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,SY-TP57_O_S2021,SY-TP,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,SY-PH05_O_S2021,SY-PH,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,6,Exquisite Sandgoby,faex,SY-PH06_O_S2021,SY-PH,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,CR-OP08_O_S2021,OP-CR,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,6,Exquisite Sandgoby,faex,SY-TP16_O_S2020,SY-TP,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,SY-TP06_C_S2020,SY-TP,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,9,Exquisite Sandgoby,faex,CR-OP01_O_S2020,OP-CR,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,SY-TP23_O_S2021,SY-TP,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,4,Exquisite Sandgoby,faex,SY-PH04_O_S2020,SY-PH,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,3,Exquisite Sandgoby,faex,CR-OP10_E_S2021,OP-CR,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,SY-TP27_O_S2021,SY-TP,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,SY-PH11_E_S2020,SY-PH,Summer,2020
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,2,Exquisite Sandgoby,faex,SY-PH05_E_S2021,SY-PH,Summer,2021
Favonigobius exquisitus,Gobiidae,Favonigobius,exquisitus,1,Exquisite Sandgoby,faex,SY-TP37_O_S2021,SY-TP,Summer,2021
